Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Date,Day_Type_Description,Year,Month_of_Year,Month_Name,Day_of_Month,Shift_Description,Hour_of_Day,Pedestrian_Cause_Description,Involved_Vehicle_Type_Description,Gender_Description,Age,Person_Type_Description,Pedestrian_Accident_Location_Description,Pedestrian_Movement_Reason_Description,Driver_Movement_Reason_Description,Victimization_Description,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2020S004513    ,Eixample,la Sagrada Família,Indústria,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,18:00:00,Desobeir el senyal del semŕfor,Veh. mobilitat personal amb motor,Male,34,Pedestrian,In crossing regulated by traffic lights,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431022.54,4584672.68,2.17358883,41.408795389
2020S004513    ,Eixample,la Sagrada Família,Indústria,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,18:00:00,Desobeir el senyal del semŕfor,Veh. mobilitat personal amb motor,Male,25,Driver,In crossing regulated by traffic lights,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,431022.54,4584672.68,2.17358883,41.408795389
2020S004514    ,Sant Andreu,Sant Andreu,Meridiana,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,17:00:00,Unknown,Car,Female,22,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432156.47,4588400.76,2.18673595,41.442469565
2020S004514    ,Sant Andreu,Sant Andreu,Meridiana,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,17:00:00,Unknown,Car,Male,64,Driver,Unknown,Unknown,In transit (commuting),Uninjured,432156.47,4588400.76,2.18673595,41.442469565
2020S004514    ,Sant Andreu,Sant Andreu,Meridiana,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,17:00:00,Unknown,Car,Male,52,Driver,Unknown,Unknown,In transit (commuting),Uninjured,432156.47,4588400.76,2.18673595,41.442469565
2020S004515    ,Nou Barris,la Guineueta,Valldaura,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,18:00:00,Unknown,Motorcycle,Male,47,Driver,Unknown,Unknown,Leisure and entertainment,Serious injury: Hospitalization over 24 hours,430422.9,4588088.04,2.1660219,41.439504571
2020S004515    ,Nou Barris,la Guineueta,Valldaura,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,18:00:00,Unknown,Car,Female,52,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,430422.9,4588088.04,2.1660219,41.439504571
2020S004516    ,Eixample,el Fort Pienc,Corts Catalanes,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,16:00:00,Unknown,Motorcycle,Male,38,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431756.23,4583735.03,2.18247205,41.400412919
2020S004516    ,Eixample,el Fort Pienc,Corts Catalanes,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,16:00:00,Unknown,Car,Male,62,Driver,Unknown,Unknown,Other activities,Uninjured,431756.23,4583735.03,2.18247205,41.400412919
2020S004517    ,Grŕcia,la Salut,Ca l'Alegre de Dalt,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,17:00:00,Desobeir el senyal del semŕfor,Veh. mobilitat personal amb motor,Female,35,Driver,In crossing regulated by traffic lights,Unknown,Unknown,Uninjured,429820.68,4584965.84,2.15917653,41.411331682
2020S004517    ,Grŕcia,la Salut,Ca l'Alegre de Dalt,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,17:00:00,Desobeir el senyal del semŕfor,Veh. mobilitat personal amb motor,Male,64,Pedestrian,In crossing regulated by traffic lights,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429820.68,4584965.84,2.15917653,41.411331682
2020S004518    ,Nou Barris,la Prosperitat,Dalt (Llobregat),Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,19:00:00,Unknown,Car,Male,53,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,431626.51,4588805.26,2.18034673,41.446067764
2020S004518    ,Nou Barris,la Prosperitat,Dalt (Llobregat),Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,19:00:00,Unknown,"Camió rígid > 3,5 tones",Male,46,Driver,Unknown,Unknown,Unknown,Uninjured,431626.51,4588805.26,2.18034673,41.446067764
2020S004518    ,Nou Barris,la Prosperitat,Dalt (Llobregat),Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,19:00:00,Unknown,Car,Female,24,Driver,Unknown,Unknown,Unknown,Uninjured,431626.51,4588805.26,2.18034673,41.446067764
2020S004518    ,Nou Barris,la Prosperitat,Dalt (Llobregat),Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,19:00:00,Unknown,Car,Male,54,Driver,Unknown,Unknown,Unknown,Uninjured,431626.51,4588805.26,2.18034673,41.446067764
2020S004519    ,Eixample,la Sagrada Família,Padilla,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,21:00:00,Unknown,Bicicleta,Female,17,Driver,Unknown,Unknown,Leisure and entertainment,Serious injury: Hospitalization over 24 hours,431111.4,4584566.27,2.17466402,41.407844614
2020S004519    ,Eixample,la Sagrada Família,Padilla,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,21:00:00,Unknown,Car,Male,69,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,431111.4,4584566.27,2.17466402,41.407844614
2020S004520    ,Sant Andreu,la Trinitat Vella,Santa Coloma,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,20:00:00,Unknown,Motorcycle,Male,50,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,433029.67,4589289.93,2.19708919,41.450551378
2020S004520    ,Sant Andreu,la Trinitat Vella,Santa Coloma,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,20:00:00,Unknown,"Camió rígid <= 3,5 tones",Male,48,Driver,Unknown,Unknown,On a mission,Uninjured,433029.67,4589289.93,2.19708919,41.450551378
2020S004520    ,Sant Andreu,la Trinitat Vella,Santa Coloma,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,20:00:00,Unknown,Motorcycle,Female,41,Passenger,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,433029.67,4589289.93,2.19708919,41.450551378
2020S004521    ,Horta-Guinardó,la Teixonera,Dalt (Llobregat),Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,16:00:00,Unknown,Car,Male,22,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,428315.58,4586172.27,2.14102681,41.422064595
2020S004521    ,Horta-Guinardó,la Teixonera,Dalt (Llobregat),Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,16:00:00,Unknown,Motorcycle,Female,58,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,428315.58,4586172.27,2.14102681,41.422064595
2020S004522    ,Sarriŕ-Sant Gervasi,les Tres Torres,Mig (Descendent),Wednesday,2020-09-30,Laboral,2020,9,September,30,Night,22:00:00,Unknown,Motorcycle,Male,24,Driver,Unknown,Unknown,In transit (commuting),Serious injury: Hospitalization over 24 hours,427437.93,4582955.64,2.13091099,41.393014947
2020S004522    ,Sarriŕ-Sant Gervasi,les Tres Torres,Mig (Descendent),Wednesday,2020-09-30,Laboral,2020,9,September,30,Night,22:00:00,Unknown,Motorcycle,Male,45,Driver,Unknown,Unknown,Unknown,Serious injury: Hospitalization over 24 hours,427437.93,4582955.64,2.13091099,41.393014947
2020S004523    ,Sant Andreu,el Bon Pastor,Litoral (Llobregat),Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,16:00:00,Unknown,Motorcycle,Male,23,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Hospitalization up to 24 hours,433786.11,4588459.82,2.2062357,41.443137635
2020S004524    ,Eixample,la Dreta de l'Eixample,Sant Joan,Thursday,2020-10-01,Laboral,2020,10,October,1,Night,00:00:00,Unknown,Ciclomotor,Female,26,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430678.47,4583668.52,2.16958766,41.399721634
2020S004524    ,Eixample,la Dreta de l'Eixample,Sant Joan,Thursday,2020-10-01,Laboral,2020,10,October,1,Night,00:00:00,Unknown,Bicicleta,Female,18,Driver,Unknown,Unknown,Unknown,Uninjured,430678.47,4583668.52,2.16958766,41.399721634
2020S004525    ,Sant Andreu,la Trinitat Vella,Bŕrcino,Wednesday,2020-09-30,Laboral,2020,9,September,30,Night,22:00:00,Unknown,Car,Male,26,Driver,Unknown,Unknown,Unknown,Uninjured,432804.51,4589486.49,2.19437189,41.452302897
2020S004525    ,Sant Andreu,la Trinitat Vella,Bŕrcino,Wednesday,2020-09-30,Laboral,2020,9,September,30,Night,22:00:00,Unknown,Car,Male,21,Driver,Unknown,Unknown,Unknown,Uninjured,432804.51,4589486.49,2.19437189,41.452302897
2020S004525    ,Sant Andreu,la Trinitat Vella,Bŕrcino,Wednesday,2020-09-30,Laboral,2020,9,September,30,Night,22:00:00,Unknown,Car,Male,25,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432804.51,4589486.49,2.19437189,41.452302897
2020S004526    ,Sarriŕ-Sant Gervasi,Sant Gervasi - Galvany,Diagonal,Thursday,2020-10-01,Laboral,2020,10,October,1,Night,03:00:00,Unknown,Car,Male,21,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428478.79,4582928.28,2.14336332,41.392861812
2020S004527    ,Eixample,la Sagrada Família,Diagonal,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,17:00:00,Unknown,Car,Male,39,Driver,Unknown,Unknown,Other activities,Uninjured,431707.37,4583953.98,2.18186287,41.402380786
2020S004527    ,Eixample,la Sagrada Família,Diagonal,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,17:00:00,Unknown,Motorcycle,Male,35,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Hospitalization up to 24 hours,431707.37,4583953.98,2.18186287,41.402380786
2020S004528    ,Sarriŕ-Sant Gervasi,Sarriŕ,Bonanova,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,20:00:00,Unknown,Motorcycle,Male,49,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,426722.44,4583763.24,2.1222557,41.400223747
2020S004528    ,Sarriŕ-Sant Gervasi,Sarriŕ,Bonanova,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,20:00:00,Unknown,Car,Female,23,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,426722.44,4583763.24,2.1222557,41.400223747
2020S004528    ,Sarriŕ-Sant Gervasi,Sarriŕ,Bonanova,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,20:00:00,Unknown,Motorcycle,Female,13,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,426722.44,4583763.24,2.1222557,41.400223747
2020S004529    ,Les Corts,Pedralbes,Pedralbes,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,18:00:00,Unknown,Car,Male,30,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,426413.4,4582682.39,2.11869049,41.390460762
2020S004529    ,Les Corts,Pedralbes,Pedralbes,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,18:00:00,Unknown,Car,Female,41,Driver,Unknown,Unknown,On a mission,Uninjured,426413.4,4582682.39,2.11869049,41.390460762
2020S004529    ,Les Corts,Pedralbes,Pedralbes,Wednesday,2020-09-30,Laboral,2020,9,September,30,Afternoon,18:00:00,Unknown,Motorcycle,Female,28,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Medical assistance at accident site,426413.4,4582682.39,2.11869049,41.390460762
2020S004530    ,Sants-Montjuďc,la Marina del Prat Vermell,Motors,Wednesday,2020-09-30,Laboral,2020,9,September,30,Morning,13:00:00,Unknown,Taxi,Male,23,Driver,Unknown,Unknown,Taxi,Uninjured,427585.89,4577869.16,2.13328846,41.347216198
2020S004530    ,Sants-Montjuďc,la Marina del Prat Vermell,Motors,Wednesday,2020-09-30,Laboral,2020,9,September,30,Morning,13:00:00,Unknown,Car,Male,44,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Medical assistance at accident site,427585.89,4577869.16,2.13328846,41.347216198
2020S004531    ,Unknown,Unknown,Unknown,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,08:00:00,Unknown,Motorcycle,Male,35,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Medical assistance at accident site,-1.0,-1.0,-1.4885764,-9.019e-06
2020S004531    ,Unknown,Unknown,Unknown,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,08:00:00,Unknown,Tractor camió,Male,55,Driver,Unknown,Unknown,On a mission,Uninjured,-1.0,-1.0,-1.4885764,-9.019e-06
2020S004532    ,Horta-Guinardó,la Vall d'Hebron,Cardenal Vidal i Barraquer,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,09:00:00,Unknown,Motorcycle,Male,46,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429133.47,4587148.4,2.150699,41.430928799
2020S004533    ,Ciutat Vella,el Barri Gňtic,Antonio López,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,08:00:00,Unknown,Autobús,Female,45,Driver,Unknown,Unknown,Regular line bus,Uninjured,431666.41,4581603.15,2.18163828,41.381204042
2020S004533    ,Ciutat Vella,el Barri Gňtic,Antonio López,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,08:00:00,Unknown,Autobús,Female,58,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431666.41,4581603.15,2.18163828,41.381204042
2020S004534    ,Grŕcia,el Camp d'en Grassot i Grŕcia Nova,Pau Alsina,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,12:00:00,Unknown,Car,Male,52,Driver,Unknown,Unknown,Unknown,Uninjured,430107.86,4584779.48,2.16263384,41.409678242
2020S004534    ,Grŕcia,el Camp d'en Grassot i Grŕcia Nova,Pau Alsina,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,12:00:00,Unknown,Car,Female,31,Driver,Unknown,Unknown,Unknown,Minor injury: Refused medical assistance,430107.86,4584779.48,2.16263384,41.409678242
2020S004535    ,Sarriŕ-Sant Gervasi,el Putxet i el Farró,Santjoanistes,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,12:00:00,Unknown,Veh. mobilitat personal amb motor,Female,18,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428834.1,4584060.63,2.1474798,41.403092006
2020S004535    ,Sarriŕ-Sant Gervasi,el Putxet i el Farró,Santjoanistes,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,12:00:00,Unknown,Car,Male,51,Driver,Unknown,Unknown,Unknown,Uninjured,428834.1,4584060.63,2.1474798,41.403092006
2020S004536    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,12:00:00,Unknown,Furgoneta,Male,46,Driver,Unknown,Unknown,On a mission,Minor injury: Medical assistance at accident site,429790.86,4581812.21,2.15918564,41.38292541
2020S004536    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,12:00:00,Unknown,Car,Male,59,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,429790.86,4581812.21,2.15918564,41.38292541
2020S004537    ,Grŕcia,el Coll,Móra d'Ebre,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,14:00:00,Unknown,Furgoneta,Female,24,Driver,Unknown,Unknown,On a mission,Uninjured,428963.64,4585710.97,2.14883554,41.417967443
2020S004537    ,Grŕcia,el Coll,Móra d'Ebre,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,14:00:00,Unknown,Motorcycle,Male,46,Driver,Unknown,Unknown,On a mission,Minor injury: Hospitalization up to 24 hours,428963.64,4585710.97,2.14883554,41.417967443
2020S004538    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,18:00:00,Unknown,Motorcycle,Male,26,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,429869.11,4581888.87,2.16011252,41.383622691
2020S004538    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,18:00:00,Unknown,Car,Male,51,Driver,Unknown,Unknown,Taxi,Uninjured,429869.11,4581888.87,2.16011252,41.383622691
2020S004539    ,Eixample,la Dreta de l'Eixample,Grŕcia,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,14:00:00,Unknown,Car,Male,21,Passenger,Unknown,Unknown,Unknown,Uninjured,430599.53,4582435.37,2.1687848,41.388608227
2020S004539    ,Eixample,la Dreta de l'Eixample,Grŕcia,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,14:00:00,Unknown,Bicicleta,Female,31,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430599.53,4582435.37,2.1687848,41.388608227
2020S004539    ,Eixample,la Dreta de l'Eixample,Grŕcia,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,14:00:00,Unknown,Car,Male,57,Driver,Unknown,Unknown,Taxi,Uninjured,430599.53,4582435.37,2.1687848,41.388608227
2020S004540    ,Grŕcia,la Vila de Grŕcia,Diagonal,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,19:00:00,Unknown,Car,Male,81,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,429756.96,4583325.47,2.15860466,41.396551881
2020S004540    ,Grŕcia,la Vila de Grŕcia,Diagonal,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,19:00:00,Unknown,Car,Male,53,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,429756.96,4583325.47,2.15860466,41.396551881
2020S004540    ,Grŕcia,la Vila de Grŕcia,Diagonal,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,19:00:00,Unknown,Car,Female,47,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,429756.96,4583325.47,2.15860466,41.396551881
2020S004541    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,15:00:00,Unknown,Furgoneta,Male,55,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,425387.6,4581831.03,2.106527,41.382698393
2020S004541    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,15:00:00,Unknown,Motorcycle,Female,27,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,425387.6,4581831.03,2.106527,41.382698393
2020S004542    ,Sant Martí,Provençals del Poblenou,Corts Catalanes,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,13:00:00,Unknown,Furgoneta,Male,42,Driver,Unknown,Unknown,Unknown,Uninjured,433145.43,4584965.46,2.19895354,41.411611854
2020S004543    ,Les Corts,les Corts,Corts,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,20:00:00,Unknown,Motorcycle,Male,43,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,427684.36,4582212.5,2.13394716,41.386343982
2020S004543    ,Les Corts,les Corts,Corts,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,20:00:00,Unknown,Motorcycle,Male,42,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,427684.36,4582212.5,2.13394716,41.386343982
2020S004544    ,Eixample,la Sagrada Família,Padilla,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,12:00:00,Unknown,Autobús articulat,Male,41,Driver,Unknown,Unknown,Unknown,Uninjured,431327.28,4584334.27,2.17727298,41.405773545
2020S004544    ,Eixample,la Sagrada Família,Padilla,Thursday,2020-10-01,Laboral,2020,10,October,1,Morning,12:00:00,Unknown,Autobús articulat,Male,94,Passenger,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,431327.28,4584334.27,2.17727298,41.405773545
2020S004545    ,Sants-Montjuďc,Sants - Badal,Sants,Thursday,2020-10-01,Laboral,2020,10,October,1,Afternoon,20:00:00,Creuar per fora pas de vianants,Autobús articulat,Male,33,Pedestrian,Outside the crossing,Unknown,Unknown,Serious injury: Hospitalization over 24 hours,427139.31,4581011.51,2.1275733,41.375477925
