Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Year,Month_Number,Month_Name,Day_of_Month,Hour_of_Day,Driver_Cause_Description,Shift_Description,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud,Latitud,datetime
2020S003725    ,Horta-Guinardó,Sant Genís dels Agudells,Sant Cugat,Wednesday,2020,8,August,19,1,Others,Night,427505.17,4587233.59,2.13230375468598,41.4333993486469,2020-08-19 01:00:00
2020S000515    ,Horta-Guinardó,Sant Genís dels Agudells,Jordà,Tuesday,2020,1,January,21,19,Not respecting pedestrian crossings,Afternoon,427983.47,4586754.01,2.1380850784472,41.4291230241209,2020-01-21 19:00:00
2020S005002    ,Horta-Guinardó,Sant Genís dels Agudells,Sant Cugat,Friday,2020,10,October,23,19,Not yielding to the right,Afternoon,428131.96,4586008.02,2.13995072842368,41.4224175246228,2020-10-23 19:00:00
2020S005994    ,Horta-Guinardó,la Teixonera,Fastenrath,Tuesday,2020,12,December,15,18,Not respecting distances,Afternoon,428462.99,4586144.88,2.14389556897385,41.4236797066693,2020-12-15 18:00:00
2020S003062    ,Horta-Guinardó,la Teixonera,Fastenrath,Friday,2020,7,July,10,9,Unknown,Morning,428955.15,4586273.26,2.14976968403233,41.4248796446269,2020-07-10 09:00:00
2020S004148    ,Horta-Guinardó,la Teixonera,Santa Rosalia,Sunday,2020,9,September,13,2,Others,Night,428818.31,4586141.68,2.14814771231513,41.4236824462642,2020-09-13 02:00:00
2020S003844    ,Horta-Guinardó,la Teixonera,Besòs,Thursday,2020,8,August,27,18,Not respecting distances,Afternoon,428791.13,4586147.6,2.14782177862112,41.423733356531,2020-08-27 18:00:00
2020S004907    ,Horta-Guinardó,la Vall d'Hebron,Dalt (Llobregat),Sunday,2020,10,October,18,14,Not respecting distances,Afternoon,428711.39,4587312.19,2.14673027442083,41.4342152403566,2020-10-18 14:00:00
2020S001733    ,Horta-Guinardó,la Teixonera,Mare de Déu del Coll,Saturday,2020,3,March,7,14,Disobeying other signals,Afternoon,429169.72,4586381.08,2.15232465306258,41.4258696814055,2020-03-07 14:00:00
2020S000346    ,Horta-Guinardó,la Clota,Estatut de Catalunya,Thursday,2020,1,January,16,13,Others,Morning,429493.73,4587108.15,2.15611710321111,41.4324466033944,2020-01-16 13:00:00
2020S003504    ,Horta-Guinardó,Montbau,Zurbarán,Friday,2020,7,July,31,20,Lack of attention while driving,Afternoon,428488.48,4587026.16,2.14409634078864,41.4316192780054,2020-07-31 20:00:00
2020S001303    ,Horta-Guinardó,Montbau,Dalt (Besòs),Thursday,2020,2,February,20,14,Not determined,Afternoon,428677.38,4587217.83,2.14633437959814,41.4333623619843,2020-02-20 14:00:00
2020S003823    ,Horta-Guinardó,Montbau,Dalt (Besòs),Wednesday,2020,8,August,26,9,Not respecting distances,Morning,428611.52,4586715.04,2.14560556088899,41.4288281026956,2020-08-26 09:00:00
2020S000528    ,Horta-Guinardó,Montbau,Dalt (Besòs),Thursday,2020,1,January,23,9,Not respecting pedestrian crossings,Morning,428532.81,4586759.65,2.14465836768532,41.4292228861024,2020-01-23 09:00:00
2020S001296    ,Horta-Guinardó,Montbau,Dalt (Besòs),Thursday,2020,2,February,20,14,Changing lanes without caution,Afternoon,428474.91,4586649.84,2.1439784686318,41.4282287221662,2020-02-20 14:00:00
2020S004153    ,Horta-Guinardó,Montbau,Dalt (Besòs),Sunday,2020,9,September,13,13,Lack of attention while driving,Morning,428614.9,4587084.65,2.14560236107747,41.4321573176994,2020-09-13 13:00:00
2020S001391    ,Horta-Guinardó,Montbau,Dalt (Besòs),Monday,2020,2,February,24,8,Changing lanes without caution,Morning,428733.32,4587304.22,2.14699367150054,41.4341454044716,2020-02-24 08:00:00
2020S000093    ,Horta-Guinardó,Montbau,Sant Cugat,Monday,2020,1,January,6,2,Lack of precaution entering traffic,Night,427403.03,4587278.24,2.13107600479853,41.4337922634272,2020-01-06 02:00:00
2020S003820    ,Horta-Guinardó,Montbau,Sant Cugat,Tuesday,2020,8,August,25,23,Others,Night,427566.2,4587166.54,2.13304218264516,41.4328009677528,2020-08-25 23:00:00
2020S004583    ,Horta-Guinardó,la Vall d'Hebron,Vall d'Hebron,Friday,2020,10,October,2,21,Lack of attention while driving,Afternoon,429002.82,4587726.31,2.15016944537867,41.4379708544505,2020-10-02 21:00:00
2020S005975    ,Horta-Guinardó,la Vall d'Hebron,Cardenal Vidal i Barraquer,Tuesday,2020,12,December,15,7,Disobeying other signals,Morning,429292.36,4587439.64,2.15366839501974,41.4354144892559,2020-12-15 07:00:00
2020S002264    ,Horta-Guinardó,Horta,Dalt (Llobregat),Friday,2020,5,May,22,12,Not respecting distances,Morning,429880.2,4588120.61,2.16062476491249,41.441599244699,2020-05-22 12:00:00
2020S002207    ,Horta-Guinardó,Horta,Cal Notari,Friday,2020,5,May,15,15,Lack of attention while driving,Afternoon,429033.89,4588231.41,2.15048198392203,41.4425228124085,2020-05-15 15:00:00
2020S004919    ,Horta-Guinardó,Horta,Mestre Dalmau,Monday,2020,10,October,19,17,Lack of attention while driving,Afternoon,430116.33,4587397.16,2.16353476051737,41.4351040155139,2020-10-19 17:00:00
2020S000923    ,Horta-Guinardó,Horta,Estatut de Catalunya,Thursday,2020,2,February,6,19,Not respecting distances,Afternoon,429294.85,4587545.08,2.15368585939836,41.4363643612649,2020-02-06 19:00:00
2020S000200    ,Horta-Guinardó,Horta,Estatut de Catalunya,Friday,2020,1,January,10,15,Not respecting distances,Afternoon,429388.82,4587623.35,2.15480138173408,41.4370775739859,2020-01-10 15:00:00
2020S001301    ,Horta-Guinardó,Horta,Valldaura,Thursday,2020,2,February,20,16,Lack of attention while driving,Afternoon,429910.36,4588113.37,2.16098660061692,41.4415366705293,2020-02-20 16:00:00
2020S003640    ,Horta-Guinardó,Horta,Dante Alighieri,Tuesday,2020,8,August,11,15,Unknown,Afternoon,429961.51,4586907.91,2.16173854278587,41.4306840520638,2020-08-11 15:00:00
2020S001750    ,Horta-Guinardó,la Font d'en Fargues,Ciències,Sunday,2020,3,March,8,7,Lack of attention while driving,Morning,429781.38,4586529.46,2.15962682279974,41.427259778614,2020-03-08 07:00:00
2020S001903    ,Horta-Guinardó,la Font d'en Fargues,Ciències,Friday,2020,3,March,13,13,Disobeying other signals,Morning,429768.54,4586546.08,2.15947123947659,41.4274083457571,2020-03-13 13:00:00
2020S000013    ,Horta-Guinardó,Horta,Cartellà,Wednesday,2020,1,January,1,22,Not respecting pedestrian crossings,Night,430312.14,4587069.31,2.16591605111673,41.4321682167859,2020-01-01 22:00:00
2020S004000    ,Horta-Guinardó,Horta,Maragall,Friday,2020,9,September,4,11,Changing lanes without caution,Morning,430179.2,4586839.01,2.16435167534388,41.4300824502528,2020-09-04 11:00:00
2020S003483    ,Horta-Guinardó,Horta,Estatut,Thursday,2020,7,July,30,20,Lack of precaution entering traffic,Afternoon,429563.22,4587045.01,2.15695609392309,41.4318840250961,2020-07-30 20:00:00
2020S001882    ,Horta-Guinardó,Horta,Botticelli,Thursday,2020,3,March,12,7,Not determined,Morning,429292.36,4587439.64,2.15366839501974,41.4354144892559,2020-03-12 07:00:00
2020S001207    ,Horta-Guinardó,Horta,Tajo,Monday,2020,2,February,17,11,Lack of attention while driving,Morning,429931.94,4587011.23,2.16137269156935,41.4316120344556,2020-02-17 11:00:00
2020S000990    ,Horta-Guinardó,Horta,Porto,Sunday,2020,2,February,9,8,Lack of attention while driving,Morning,429579.77,4587063.66,2.15715198420692,41.4320534491613,2020-02-09 08:00:00
2020S005760    ,Horta-Guinardó,Can Baró,Ramiro de Maeztu,Friday,2020,12,December,4,8,Others,Morning,429587.25,4585510.86,2.15742232857921,41.4180686630649,2020-12-04 08:00:00
2020S003831    ,Horta-Guinardó,el Baix Guinardó,Sardenya,Wednesday,2020,8,August,26,20,Lack of attention while driving,Afternoon,430246.72,4584840.91,2.16539016185711,41.4120921887035,2020-08-26 20:00:00
2020S002866    ,Horta-Guinardó,Horta,Eivissa,Wednesday,2020,7,July,1,13,Lack of attention while driving,Morning,430015.09,4587040.84,2.16236436287542,41.4318859695008,2020-07-01 13:00:00
2020S006156    ,Horta-Guinardó,el Carmel,Conca de Tremp,Tuesday,2020,12,December,22,21,Not respecting distances,Afternoon,429564.14,4586251.38,2.1570595694311,41.4247362058166,2020-12-22 21:00:00
2020S003667    ,Horta-Guinardó,Horta,Porto,Thursday,2020,8,August,13,11,Lack of attention while driving,Morning,429531.84,4587130.3,2.15657060833055,41.4326494438963,2020-08-13 11:00:00
2020S005343    ,Horta-Guinardó,el Carmel,Llobregós,Friday,2020,11,November,13,14,Not respecting distances,Afternoon,429595.93,4586432.37,2.15741890184516,41.4263690961062,2020-11-13 14:00:00
2020S003055    ,Horta-Guinardó,el Carmel,Llobregós,Thursday,2020,7,July,9,21,Lack of attention while driving,Afternoon,429585.67,4586425.16,2.15729696476423,41.4263032592895,2020-07-09 21:00:00
2020S005654    ,Horta-Guinardó,el Carmel,Llobregós,Monday,2020,11,November,30,18,Lack of precaution when reversing,Afternoon,429532.23,4586362.07,2.15666482627,41.4257303472985,2020-11-30 18:00:00
2020S002303    ,Horta-Guinardó,el Carmel,Mare de Déu del Coll,Monday,2020,5,May,25,19,Unknown,Afternoon,429230.71,4586474.1,2.15304359843844,41.4267128490942,2020-05-25 19:00:00
2020S003179    ,Horta-Guinardó,el Carmel,Pantà de Tremp,Wednesday,2020,7,July,15,14,Lack of precaution when reversing,Afternoon,429538.7,4586444.41,2.15673265327985,41.4264725176663,2020-07-15 14:00:00
2020S003549    ,Horta-Guinardó,el Carmel,Conca de Tremp,Monday,2020,8,August,3,15,Lack of attention while driving,Afternoon,429704.55,4585882.58,2.15878262233651,41.4214268693852,2020-08-03 15:00:00
2020S005508    ,Horta-Guinardó,el Carmel,Sigüenza,Monday,2020,11,November,23,19,Improper/defective overtaking,Afternoon,429414.64,4586402.69,2.15525295231456,41.4260858714063,2020-11-23 19:00:00
2020S000867    ,Horta-Guinardó,el Carmel,Sigüenza,Tuesday,2020,2,February,4,18,Disobeying other signals,Afternoon,429327.03,4586333.23,2.15421268738419,41.4254525710274,2020-02-04 18:00:00
2020S004264    ,Horta-Guinardó,el Baix Guinardó,Alfons el Savi,Friday,2020,9,September,18,14,Changing lanes without caution,Afternoon,430237.65,4585046.2,2.1652579775706,41.4139403731633,2020-09-18 14:00:00
2020S002015    ,Horta-Guinardó,el Guinardó,Guinardó,Wednesday,2020,4,April,8,14,Not respecting pedestrian crossings,Afternoon,431262.21,4585776.64,2.1774331324594,41.4206074784623,2020-04-08 14:00:00
2020S004259    ,Horta-Guinardó,el Guinardó,Guinardó,Friday,2020,9,September,18,15,Unknown,Afternoon,431282.77,4585783.79,2.17767833178603,41.4206736346709,2020-09-18 15:00:00
2020S003253    ,Horta-Guinardó,el Guinardó,Panorama,Saturday,2020,7,July,18,13,Others,Morning,430316.24,4585939.65,2.16609532111041,41.4219941624862,2020-07-18 13:00:00
2020S002728    ,Horta-Guinardó,el Baix Guinardó,Padilla,Tuesday,2020,6,June,23,13,Lack of attention while driving,Morning,430652.19,4584999.81,2.17022297637017,41.4135584326113,2020-06-23 13:00:00
2020S002422    ,Horta-Guinardó,el Guinardó,Guinardó,Thursday,2020,6,June,4,18,Disobeying traffic lights,Afternoon,430904.68,4585374.48,2.17320103408734,41.4169547007199,2020-06-04 18:00:00
2020S000323    ,Horta-Guinardó,el Guinardó,Varsòvia,Wednesday,2020,1,January,15,19,Others,Afternoon,430944.56,4585716.82,2.17363910819747,41.4200414631606,2020-01-15 19:00:00
2020S004129    ,Horta-Guinardó,el Baix Guinardó,Guinardó,Friday,2020,9,September,11,19,Unknown,Afternoon,430577.61,4585048.14,2.16932513804531,41.4139872846868,2020-09-11 19:00:00
2020S005167    ,Horta-Guinardó,el Guinardó,Mare de Déu de Montserrat,Tuesday,2020,11,November,3,17,Not respecting pedestrian crossings,Afternoon,430887.37,4585709.73,2.17295561523747,41.4199726888768,2020-11-03 17:00:00
2020S000781    ,Horta-Guinardó,el Guinardó,Mare de Déu de Montserrat,Saturday,2020,2,February,1,13,Unknown,Morning,430886.39,4585730.87,2.1729414733547,41.4201630049388,2020-02-01 13:00:00
2020S005132    ,Horta-Guinardó,el Baix Guinardó,Guinardó,Saturday,2020,10,October,31,15,Lack of attention while driving,Afternoon,430765.4,4585196.94,2.17155488771446,41.4153436733651,2020-10-31 15:00:00
2020S001668    ,Horta-Guinardó,el Baix Guinardó,Guinardó,Thursday,2020,3,March,5,15,Not respecting distances,Afternoon,430432.72,4585016.26,2.16759529539991,41.4136876240036,2020-03-05 15:00:00
2020S004670    ,Horta-Guinardó,el Baix Guinardó,Sant Antoni Maria Claret,Wednesday,2020,10,October,7,18,Not respecting distances,Afternoon,430994.0,4584846.26,2.17432998786422,41.4122048826707,2020-10-07 18:00:00
2020S006014    ,Horta-Guinardó,el Baix Guinardó,Sant Antoni Maria Claret,Wednesday,2020,12,December,16,15,Not respecting distances,Afternoon,430750.6,4584593.59,2.1714468693874,41.4099082372969,2020-12-16 15:00:00
2020S003890    ,Horta-Guinardó,el Baix Guinardó,Padilla,Monday,2020,8,August,31,11,Improper or careless turn,Morning,430647.49,4585019.34,2.17016450568926,41.4137339267814,2020-08-31 11:00:00
2020S002087    ,Horta-Guinardó,el Baix Guinardó,Cartagena,Wednesday,2020,4,April,29,12,Others,Morning,431045.83,4584978.31,2.17493503234167,41.4133986599484,2020-04-29 12:00:00
2020S005925    ,Horta-Guinardó,el Baix Guinardó,Guinardó,Friday,2020,12,December,11,21,Not respecting distances,Afternoon,430432.84,4585050.82,2.16759275710399,41.4139989037665,2020-12-11 21:00:00
2020S003710    ,Nou Barris,Torre Baró,Llerona,Monday,2020,8,August,17,1,Lack of precaution entering traffic,Night,431629.25,4589929.95,2.1813549966358,41.458046116481,2020-08-17 01:00:00
2020S002863    ,Horta-Guinardó,el Guinardó,Sant Quintí,Wednesday,2020,7,July,1,12,Improper/defective overtaking,Morning,431264.61,4585345.54,2.17751084063833,41.416724916125,2020-07-01 12:00:00
2020S003265    ,Horta-Guinardó,el Guinardó,Maragall,Sunday,2020,7,July,19,12,Changing lanes without caution,Morning,431483.35,4586153.26,2.18003652421829,41.424018452076,2020-07-19 12:00:00
2020S001208    ,Horta-Guinardó,el Guinardó,Muntanya,Monday,2020,2,February,17,13,Disobeying other signals,Morning,431465.0,4586156.23,2.17981660811907,41.4240436366155,2020-02-17 13:00:00
2020S001428    ,Horta-Guinardó,el Guinardó,Guinardó,Monday,2020,2,February,24,21,Not respecting distances,Afternoon,431103.41,4585525.09,2.17556165839648,41.41832825539,2020-02-24 21:00:00
2020S000228    ,Nou Barris,les Roquetes,Artesania,Sunday,2020,1,January,12,0,Lack of attention while driving,Night,431063.9,4588973.55,2.17469558241659,41.4493838432172,2020-01-12 00:00:00
2020S005583    ,Nou Barris,les Roquetes,Mina de la Ciutat,Thursday,2020,11,November,26,9,Lack of attention while driving,Morning,431275.93,4589084.13,2.17722117404331,41.4503979753204,2020-11-26 09:00:00
2020S002003    ,Nou Barris,les Roquetes,Pedregar,Sunday,2020,4,April,5,9,Lack of attention while driving,Morning,431170.16,4589187.45,2.17594322262775,41.4513194736995,2020-04-05 09:00:00
2020S006130    ,Horta-Guinardó,el Guinardó,Mare de Déu de Montserrat,Monday,2020,12,December,21,16,Others,Afternoon,431216.85,4586318.01,2.17682879669409,41.4254795232663,2020-12-21 16:00:00
2020S003513    ,Horta-Guinardó,el Guinardó,Lluís Sagnier,Saturday,2020,8,August,1,3,Lack of attention while driving,Night,431092.54,4586483.58,2.17532237864064,41.4269600985654,2020-08-01 03:00:00
2020S004249    ,Nou Barris,Canyelles,Dalt (Llobregat),Friday,2020,9,September,18,7,Lack of precaution entering traffic,Morning,430346.94,4588204.83,2.16620163714512,41.4423984067819,2020-09-18 07:00:00
2020S003428    ,Nou Barris,Canyelles,Guineueta Vella,Tuesday,2020,7,July,28,1,Not determined,Night,430124.96,4588297.48,2.16353392822282,41.4432135778225,2020-07-28 01:00:00
2020S001866    ,Nou Barris,Ciutat Meridiana,Rasos de Peguera,Wednesday,2020,3,March,11,18,Others,Afternoon,431105.14,4590402.37,2.17502620397659,41.462256177374,2020-03-11 18:00:00
2020S003992    ,Nou Barris,Ciutat Meridiana,C-17 (Barcelona),Friday,2020,9,September,4,4,Lack of attention while driving,Night,431601.73,4590671.45,2.18094148218203,41.4647221596696,2020-09-04 04:00:00
2020S001897    ,Nou Barris,la Guineueta,Valldaura,Thursday,2020,3,March,12,21,Lack of precaution when reversing,Afternoon,430802.56,4588009.86,2.17167752601779,41.4406817880209,2020-03-12 21:00:00
2020S001696    ,Nou Barris,Verdun,Favència,Friday,2020,3,March,6,12,Others,Morning,431563.44,4588806.2,2.18069446029736,41.4479193338615,2020-03-06 12:00:00
2020S005558    ,Nou Barris,la Guineueta,Valldaura,Wednesday,2020,11,November,25,16,Not determined,Afternoon,430799.63,4587985.72,2.17164522112179,41.4404641160705,2020-11-25 16:00:00
2020S003669    ,Nou Barris,la Guineueta,Fabra i Puig,Thursday,2020,8,August,13,14,Changing lanes without caution,Afternoon,430465.56,4587898.5,2.16765671803296,41.4396496989644,2020-08-13 14:00:00
2020S002438    ,Nou Barris,la Guineueta,República,Friday,2020,6,June,5,18,Others,Afternoon,431085.32,4587997.91,2.17506330774442,41.4405984784814,2020-06-05 18:00:00
2020S005864    ,Nou Barris,la Guineueta,Caçador,Wednesday,2020,12,December,9,7,Disobeying traffic lights,Morning,430471.16,4588315.38,2.16767576750742,41.4434048527193,2020-12-09 07:00:00
2020S000470    ,Nou Barris,la Prosperitat,Dalt (Besòs),Monday,2020,1,January,20,16,Others,Afternoon,431563.44,4588806.2,2.18069446029736,41.4479193338615,2020-01-20 16:00:00
2020S005078    ,Nou Barris,la Trinitat Nova,Favència,Friday,2020,10,October,23,10,Lack of attention while driving,Morning,431814.04,4588873.54,2.1836866857087,41.4485471660354,2020-10-23 10:00:00
2020S002755    ,Nou Barris,la Trinitat Nova,Aiguablava,Thursday,2020,6,June,25,9,Disobeying traffic lights,Morning,431987.67,4589255.87,2.18572209915733,41.4520053979968,2020-06-25 09:00:00
2020S003469    ,Nou Barris,les Roquetes,Dalt (Llobregat),Thursday,2020,7,July,30,11,Changing lanes without caution,Morning,431738.7,4588851.8,2.18278727043433,41.4483449587239,2020-07-30 11:00:00
2020S002315    ,Nou Barris,les Roquetes,Dalt (Besòs),Wednesday,2020,5,May,27,6,Not determined,Morning,431332.81,4588732.68,2.17794204631964,41.4472374720163,2020-05-27 06:00:00
2020S004965    ,Nou Barris,les Roquetes,Dalt (Besòs),Thursday,2020,10,October,22,15,Others,Afternoon,431563.44,4588806.2,2.18069446029736,41.4479193338615,2020-10-22 15:00:00
2020S001767    ,Nou Barris,les Roquetes,Dalt (Besòs),Monday,2020,3,March,9,8,Changing lanes without caution,Morning,431626.51,4588805.26,2.18144955110724,41.447916242356,2020-03-09 08:00:00
2020S003047    ,Nou Barris,Vilapicina i la Torre Llobeta,Fabra i Puig,Thursday,2020,7,July,9,15,Improper or careless turn,Afternoon,430698.24,4587060.31,2.17053779207098,41.4321205657691,2020-07-09 15:00:00
2020S000644    ,Nou Barris,les Roquetes,Catasús,Tuesday,2020,1,January,28,9,Not respecting distances,Morning,431389.91,4588789.73,2.17861907786699,41.4477561815331,2020-01-28 09:00:00
2020S003534    ,Nou Barris,la Prosperitat,Nou Pins,Sunday,2020,8,August,2,19,Others,Afternoon,431737.02,4588406.24,2.18281751613688,41.444331826048,2020-08-02 19:00:00
2020S004952    ,Nou Barris,la Prosperitat,Meridiana,Wednesday,2020,10,October,21,17,Improper or careless turn,Afternoon,432090.21,4588529.95,2.18703126862501,41.4454759908026,2020-10-21 17:00:00
2020S006153    ,Nou Barris,la Prosperitat,Rio de Janeiro,Wednesday,2020,12,December,23,20,Others,Afternoon,432063.36,4588409.34,2.18672343520934,41.4443874291832,2020-12-23 20:00:00
2020S004736    ,Nou Barris,Vilapicina i la Torre Llobeta,Maragall,Saturday,2020,10,October,10,19,Others,Afternoon,430282.76,4586810.31,2.16559431406888,41.4298329561786,2020-10-10 19:00:00
2020S004736    ,Nou Barris,Vilapicina i la Torre Llobeta,Maragall,Saturday,2020,10,October,10,19,Changing lanes without caution,Afternoon,430282.76,4586810.31,2.16559431406888,41.4298329561786,2020-10-10 19:00:00
2020S004136    ,Nou Barris,la Prosperitat,Dalt (Llobregat),Sunday,2020,9,September,6,19,Lack of attention while driving,Afternoon,431584.89,4588795.14,2.18095248204964,41.4478215491983,2020-09-06 19:00:00
